turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name
25,resign,white,jalrivi1952,1785,dazkins,1466,D00,Queen's Pawn Game: Stonewall Attack
34,mate,black,dazkins,1470,maxlancast,1742,C00,French Defense: Knight Variation
45,mate,white,mano99,1786,dazkins,1474,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense
44,mate,black,dazkins,1475,wishiwasbetter,2012,C45,Scotch Game: Classical Variation
123,mate,white,antitheist01,1864,dazkins,1477,A20,English Opening: King's English Variation
43,resign,white,ahmed112200,1826,dazkins,1480,C20,King's Pawn Game: Leonardis Variation
39,resign,white,dazkins,1469,safsaf123,1469,B30,Sicilian Defense: Old Sicilian
40,resign,black,kazikkizak,1302,dazkins,1462,C48,Four Knights Game: Spanish Variation
58,mate,black,dazkins,1469,pedro84,1609,C60,Ruy Lopez: Cozio Defense
66,resign,black,alik2003alik,1566,dazkins,1455,A20,English Opening: King's English Variation
22,mate,black,dazkins,1462,zviad2016,1610,C41,Philidor Defense: Philidor Countergambit |  Zukertort Variation
54,resign,black,dazkins,1480,restinpeacealready,1231,B07,Pirc Defense #4
52,mate,black,mustafa1999,1500,thepradagy,1698,B07,Rat Defense: Antal Defense
61,resign,white,nickbellamossa,1720,die_uhr,1783,B30,Sicilian Defense: Old Sicilian
31,resign,white,arunchess,1855,die_uhr,1792,B21,Sicilian Defense: McDonnell Attack
183,mate,white,2700172,1847,die_uhr,1801,B20,Sicilian Defense: Bowdler Attack
159,resign,white,die_uhr,1792,rufini,1743,D30,Queen's Gambit Declined
116,mate,black,die_uhr,1798,danrad,1988,C02,French Defense: Advance Variation #4
53,resign,white,die_uhr,1788,humb,1756,C55,Italian Game: Anti-Fried Liver Defense
114,draw,draw,humb,1755,die_uhr,1789,D02,Queen's Pawn Game: Zukertort Variation
96,resign,black,trois0,1696,die_uhr,1789,C62,Ruy Lopez: Steinitz Defense
141,resign,black,die_uhr,1799,georgezig,1832,C00,French Defense: Normal Variation
151,resign,white,die_uhr,1799,billy01,1500,D06,Queen's Gambit Refused: Austrian Defense
98,resign,black,king_sepehr,1562,die_uhr,1799,D00,Queen's Pawn Game: Mason Attack
105,outoftime,white,die_uhr,1799,myer,1500,D43,Semi-Slav Defense
131,mate,white,majid-a,1851,die_uhr,1808,A00,Polish Opening
77,resign,black,sallysalter,1749,die_uhr,1799,B33,Sicilian Defense: Lasker-Pelikan Variation |  Retreat Variation
105,resign,white,die_uhr,1790,paralian,1734,D21,Queen's Gambit Accepted: Rosenthal Variation
55,mate,white,neon12321,1340,die_uhr,1790,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
72,mate,black,die_uhr,1801,dandanua,1794,D06,Queen's Gambit Refused: Marshall Defense
87,resign,white,die_uhr,1801,jlc10f,1377,A40,Modern Defense
62,mate,black,olegsevmor,1729,die_uhr,1801,B34,Sicilian Defense: Accelerated Dragon |  Exchange Variation
53,mate,white,die_uhr,1801,olegsevmor,1729,D08,Queen's Gambit Refused: Albin Countergambit |  Normal Line
75,mate,white,amateur07,1500,die_uhr,1801,E12,Queen's Indian Defense
26,mate,black,die_uhr,1801,amateur07,1500,A00,Kadas Opening
142,mate,black,die_uhr,1808,esequibo-venezuela,1914,D21,Queen's Gambit Accepted: Normal Variation
49,resign,white,sh4rkillz,1755,die_uhr,1821,E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated
87,resign,white,nalimfaaz33,1716,die_uhr,1835,B21,Sicilian Defense: Smith-Morra Gambit #2
88,draw,draw,die_uhr,1835,rtcxks,1632,E12,Queen's Indian Defense
107,resign,white,die_uhr,1835,rtcxks,1632,E12,Queen's Indian Defense
132,mate,black,die_uhr,1847,mofire1,1809,D11,Slav Defense: Bonet Gambit
38,mate,black,die_uhr,1860,arkan1212,1770,D06,Queen's Gambit Refused: Marshall Defense
110,mate,black,arkan1212,1784,die_uhr,1851,B30,Sicilian Defense: Old Sicilian
81,mate,white,die_uhr,1841,sotrap,1832,D26,Queen's Gambit Accepted: Classical Defense |  Steinitz Variation |  Exchange Variation
129,mate,white,imadogarfarf,1850,die_uhr,1851,B32,Sicilian Defense: Open #3
126,mate,black,die_uhr,1851,trois0,1703,E12,Queen's Indian Defense
123,resign,white,die_uhr,1851,trois0,1703,E12,Queen's Indian Defense: Kasparov Variation
222,draw,draw,die_uhr,1851,hudsonchess,1853,B07,King's Pawn Game: Maroczy Defense
31,mate,white,die_uhr,1839,hudsonchess,1864,D21,Queen's Gambit Accepted: Normal Variation
101,resign,white,argas19,1808,tacticalwizard1,1890,B50,Sicilian Defense
74,resign,black,regragui,1643,tacticalwizard1,1878,B20,Sicilian Defense: Bowdler Attack
97,resign,white,tacticalwizard1,1876,lance5500,2621,E70,King's Indian Defense: Normal Variation
88,outoftime,black,ultimatedespair,1886,tacticalwizard1,1880,B57,Sicilian Defense: Modern Variations |  Main Line
114,draw,draw,tacticalwizard1,1875,aguilajc,1922,A40,Englund Gambit
27,resign,black,ryukan,1828,hitotu35,1890,B80,Sicilian Defense: Scheveningen Variation
31,resign,white,nimac60,2008,ryukan,1840,A45,Trompowsky Attack
52,mate,black,ryukan,1861,cuyomorphy,1882,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bogoljubov Variation
72,resign,black,calmageddon,1856,ryukan,1836,B30,Sicilian Defense: Old Sicilian
66,resign,white,lumil,1865,ryukan,1860,B20,Sicilian Defense: Bowdler Attack
68,mate,black,crazymove,1814,ryukan,1836,A52,Budapest Defense
70,mate,black,lumil,1869,ryukan,1802,B20,Sicilian Defense: Bowdler Attack
27,resign,white,steriousslmae,1865,xugurx,1509,C55,Italian Game: Anti-Fried Liver Defense
50,resign,black,chrisca408,1542,naven,1842,A81,Dutch Defense: Fianchetto Attack
40,resign,black,grannika,1594,chrisca408,1529,B57,Sicilian Defense: Modern Variations |  Main Line
51,outoftime,white,caos1968,1428,chrisca408,1544,B20,Sicilian Defense: Staunton-Cochrane Variation
118,resign,black,chrisca408,1552,garcesdelatorre,1648,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2
89,outoftime,white,norevv,1574,chrisca408,1562,D04,Queen's Pawn Game: Colle System
67,draw,draw,tayebworld,1590,chrisca408,1561,B20,Sicilian Defense: Staunton-Cochrane Variation
31,resign,white,chrisca408,1558,charllyy,1235,D21,Queen's Gambit Accepted: Rosenthal Variation
101,resign,white,chrisca408,1547,andres10,1567,D20,Queen's Gambit Accepted: Old Variation
37,outoftime,white,schchesss,1517,chrisca408,1559,E90,King's Indian Defense: Normal Variation |  Rare Defenses
80,mate,black,mohammadfazeli,1429,chrisca408,1552,C00,French Defense: Knight Variation
10,resign,black,peterqiu,1675,dreamyelectricsheep,1500,A00,Grob Opening
30,resign,white,delallioui,1604,peterqiu,1700,C78,Ruy Lopez: Morphy Defense
94,mate,black,omer_abdeen,1444,peterqiu,1696,A21,English Opening: King's English Variation |  Reversed Sicilian
78,mate,black,bekita,1246,peterqiu,1694,C55,Italian Game: Two Knights Defense
57,resign,white,peterqiu,1684,profeblanco,1658,B12,Caro-Kann Defense: Maroczy Variation
60,mate,black,peterqiu,1689,ruiter,1893,C53,Italian Game: Classical Variation |  Giuoco Pianissimo
41,mate,white,peterqiu,1678,charnock,1698,A06,Zukertort Opening: Tennison Gambit
81,resign,white,peterqiu,1671,kholil,1553,B40,Sicilian Defense: Drazic Variation
45,outoftime,white,peterqiu,1659,gp4,1684,C02,French Defense: Advance Variation |  Wade Variation
27,resign,white,arda0000000,1695,peterqiu,1669,B20,Sicilian Defense: Bowdler Attack
47,resign,black,peterqiu,1680,arda0000000,1684,C50,Italian Game
16,resign,black,arda0000000,1696,peterqiu,1668,B20,Sicilian Defense: Bowdler Attack
48,resign,white,navid777,1692,peterqiu,1679,B20,Sicilian Defense: Bowdler Attack
52,resign,black,alexcicocico,1702,peterqiu,1667,A01,Nimzo-Larsen Attack: Modern Variation #4
63,mate,white,sharkstorm1010,1683,peterqiu,1677,B72,Sicilian Defense: Dragon |  6.Be3
132,mate,black,peterqiu,1688,sknatthh,1703,C57,Italian Game: Two Knights Defense |  Fried Liver Attack
53,resign,white,nicola1396,1689,peterqiu,1699,B54,Sicilian Defense: Prins Variation
77,mate,white,peterqiu,1689,cepelin,1655,C41,Philidor Defense #4
54,resign,white,zinedine100,1798,peterqiu,1697,A00,Van't Kruijs Opening
56,mate,black,peterqiu,1707,naza93,1756,B56,Sicilian Defense: Venice Attack
60,resign,black,peterqiu,1715,tidper,1804,C71,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense #2
53,resign,black,peterqiu,1727,dardelu,1702,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
76,resign,black,ifekali,1748,peterqiu,1715,C21,Center Game #2
51,mate,white,voin55115,2040,peterqiu,1718,D00,Queen's Pawn Game #2
86,resign,white,peterqiu,1713,kaliayev,1493,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
109,mate,white,lsmkenpo,1697,peterqiu,1725,D03,Queen's Pawn Game: Torre Attack
84,resign,black,mizuna,1777,peterqiu,1712,B57,Sicilian Defense: Modern Variations |  Main Line
43,resign,black,peterqiu,1724,agustincfco,1697,C41,Philidor Defense #3
72,mate,black,peterqiu,1735,alfredgjoncari,1747,C50,Giuoco Piano
53,resign,white,elprofe,1757,peterqiu,1746,C44,Ponziani Opening: Jaenisch Counterattack
93,mate,white,hp1234,1751,peterqiu,1753,C53,Italian Game: Classical Variation |  Albin Gambit
34,resign,black,peterqiu,1762,vitaminex,1847,C48,Four Knights Game: Spanish Variation
54,mate,black,stefanmasch,1901,peterqiu,1746,D15,Slav Defense: Three Knights Variation
90,outoftime,black,reocl,1385,peterqiu,1756,A20,English Opening: King's English Variation |  Nimzowitsch Variation
53,mate,white,peterqiu,1754,reocl,1387,B27,Sicilian Defense
72,resign,black,peterqiu,1765,gianuzio,1774,B77,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line
37,mate,white,alxr,1308,peterqiu,1765,B20,Sicilian Defense: Bowdler Attack
57,resign,white,mordon,1788,rvm,1891,C01,French Defense: Exchange Variation |  Monte Carlo Variation
36,resign,black,mordon,1788,darlship,1563,B06,Modern Defense: Standard Line
65,resign,white,jm223,1878,mordon,1788,B12,Caro-Kann Defense: Advance Variation
58,draw,draw,hugolin,1352,mordon,1788,C41,Philidor Defense #3
49,mate,white,mordon,1788,amarestima1869,1698,C21,Danish Gambit Accepted |  Classical Defense
50,resign,white,maxwell_can,2203,mordon,1788,B13,Caro-Kann Defense: Exchange Variation
49,resign,white,roberto-8888,1558,philipp_0x,1289,B01,Scandinavian Defense: Mieses-Kotroc Variation
55,resign,white,yogogmxde,1443,philipp_0x,1296,C24,Bishop's Opening: Berlin Defense
18,resign,black,the-hacker,1275,philipp_0x,1281,D20,Queen's Gambit Accepted: Old Variation
92,mate,black,philipp_0x,1291,mirzabenevis,1333,C44,Ponziani Opening: Jaenisch Counterattack
109,outoftime,white,bono62,1268,philipp_0x,1303,B01,Scandinavian Defense: Mieses-Kotroc Variation
55,resign,white,philipp_0x,1291,alywezza,1326,A04,Zukertort Opening: Sicilian Invitation
57,resign,white,soy_penca,1698,philipp_0x,1293,C60,Ruy Lopez: Nuernberg Variation
18,resign,black,philipp_0x,1297,julianotangara,1591,C21,Center Game
29,draw,draw,blazingheart,1300,philipp_0x,1279,D01,Queen's Pawn Game: Chigorin Variation
41,mate,white,philipp_0x,1265,lyourpainl,1373,A20,English Opening: King's English Variation
19,mate,white,jitenji,1348,philipp_0x,1274,A00,Mieses Opening
75,mate,white,philipp_0x,1264,foxdecoy,1216,A00,Mieses Opening: Reversed Rat
55,outoftime,white,pavelhartzea,1465,philipp_0x,1270,C21,Danish Gambit
36,mate,black,loiclafouine,1343,philipp_0x,1256,C20,King's Pawn Game: Wayward Queen Attack
73,outoftime,white,jagole,1286,philipp_0x,1276,C46,Three Knights Opening: Steinitz Defense
19,resign,white,element04519,1564,h_kand,1621,A85,Dutch Defense: Queen's Knight Variation
26,resign,black,element04519,1580,orhan6161,1390,A40,Horwitz Defense
42,outoftime,black,h_kand,1569,element04519,1570,B20,Sicilian Defense
55,mate,white,element04519,1560,jtfegadel,1518,E94,King's Indian Defense: Orthodox Variation |  Positional Defense |  Closed Line
78,resign,black,element04519,1567,moccone,1702,B12,Caro-Kann Defense: Advance Variation
104,mate,black,chesster36,1500,element04519,1560,B25,Sicilian Defense: Closed Variation |  Traditional
135,resign,white,ternopil,2029,amorena,2103,B57,Sicilian Defense: Magnus Smith Trap
55,resign,white,amorena,2094,ternopil,2039,D06,Queen's Gambit Refused: Marshall Defense
44,resign,black,lemarktwainkie,1462,sipo,1473,B57,Sicilian Defense: Modern Variations |  Main Line
62,mate,black,dana1971,1533,lemarktwainkie,1430,D20,Queen's Gambit Accepted: Old Variation
28,resign,white,sergioduque,1364,lemarktwainkie,1463,C40,Elephant Gambit
41,resign,black,lemarktwainkie,1491,tomtomchess,1491,B00,King's Pawn Game: Nimzowitsch Defense
18,resign,white,barrigaverde,1648,lemarktwainkie,1509,C22,Center Game: Hall Variation
80,resign,black,penelopa000,1291,lemarktwainkie,1494,C70,Ruy Lopez: Morphy Defense |  Caro Variation
63,mate,white,lemarktwainkie,1474,penelopa000,1337,B21,Sicilian Defense: McDonnell Attack
51,resign,white,lemarktwainkie,1453,taktic7405,1306,C36,King's Gambit Accepted: Modern Defense #2
39,resign,black,saim,1674,yaspoptint,1557,D32,Tarrasch Defense
36,resign,black,saim,1701,ecmoraes,1618,D31,Queen's Gambit Declined: Queen's Knight Variation
37,resign,white,shakailham,1795,saim,1709,A00,Anderssen Opening
39,mate,white,saim,1692,zepaulosilva,1889,D37,Queen's Gambit Declined: Three Knights Variation
105,mate,white,saim,1663,gladiatorwess,1812,E90,King's Indian Defense: Normal Variation |  Rare Defenses
20,resign,white,saim,1652,black_mover,1635,E20,Nimzo-Indian Defense: Ragozin Variation
69,resign,white,rumenangelov,1774,saim,1660,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
41,resign,white,emge,1591,saim,1674,D00,Queen's Pawn Game: Mason Attack
57,resign,white,danielec11,1595,saim,1689,B30,Sicilian Defense: Old Sicilian
91,mate,white,saim,1677,atmaca33,1683,D32,Queen's Gambit Declined: Tarrasch Defense: 4.cxd5 exd5
87,resign,white,saim,1663,rahisone,1711,D07,Queen's Gambit Refused: Chigorin Defense #3
68,resign,black,saim,1674,avivatico2,1500,D20,Queen's Gambit Accepted: Old Variation
44,resign,black,tfwpawn,1635,saim,1663,B50,Sicilian Defense
81,outoftime,white,saim,1666,qhubekasimelane,1605,D20,Queen's Gambit Accepted
111,resign,white,vatansever95,1613,saim,1680,B72,Sicilian Defense: Dragon |  6.Be3
90,outoftime,black,makar1999,1535,saim,1673,B20,Sicilian Defense: Bowdler Attack
59,resign,white,saim,1673,replamec,1607,A08,King's Indian Attack
53,resign,white,hasan35,1620,saim,1687,B21,Sicilian Defense: Smith-Morra Gambit #2
62,resign,black,saim,1698,ejik42,1739,D94,Gruenfeld Defense: Three Knights Variation |  Burille Variation
111,outoftime,white,kombat_ace,1615,saim,1714,B51,Sicilian Defense: Canal-Sokolsky Attack
72,outoftime,black,saim,1725,maksimus84,1786,A50,Slav Indian
65,resign,black,marceloberna,1731,saim,1711,B72,Sicilian Defense: Dragon |  6.Be3
35,resign,white,saim,1699,rafnsvart,1671,E20,Nimzo-Indian Defense: Ragozin Variation
53,resign,white,tsiri86,1679,saim,1714,B20,Sicilian Defense: Bowdler Attack
47,resign,white,parve,1447,saim,1736,B53,Sicilian Defense: Chekhover Variation
51,resign,black,saim,1750,saukkonen,1739,A04,Zukertort Opening: Sicilian Invitation
19,resign,white,saim,1748,pizzachilis,1283,A07,King's Indian Attack
57,resign,black,saim,1752,maelic,2079,A05,King's Indian Attack: Symmetrical Defense
70,mate,black,ayxan_aze,1763,saim,1738,B50,Sicilian Defense
101,mate,white,xjunior,1598,saim,1757,B50,Sicilian Defense
57,resign,white,janko111,1783,pat222,1530,C01,French Defense: Winawer Variation |  Delayed Exchange Variation
76,resign,black,pat222,1536,arad1948,1726,C62,Ruy Lopez: Steinitz Defense
62,mate,black,pykudo,1669,pat222,1520,B01,Scandinavian Defense
56,resign,black,pat222,1522,hanngar87,1941,B10,Caro-Kann Defense
107,mate,white,viniciuscaetano,1681,pat222,1528,C41,Philidor Defense
21,resign,black,pat222,1536,otaner54,1642,B01,Scandinavian Defense
33,resign,white,zatrikion,1743,pat222,1542,D02,Queen's Pawn Game: Zukertort Variation
69,resign,white,pat222,1527,pedja1367,1648,C41,Philidor Defense #4
57,resign,white,raptor06,1652,pat222,1534,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation
37,resign,white,leo_1959,1681,pat222,1541,C41,Philidor Defense #3
47,resign,white,oyvind1405,1626,pat222,1550,A20,English Opening: King's English Variation
77,resign,black,pat222,1558,rodoma2001,1652,C41,Philidor Defense #3
60,resign,black,pat222,1567,sokolovi,1646,C44,King's Knight Opening: Normal Variation
60,mate,black,pat222,1576,axe9,1656,C62,Ruy Lopez: Steinitz Defense
85,resign,white,joze12,1558,pat222,1588,C20,King's Pawn Game: Wayward Queen Attack
125,resign,white,pat222,1576,morpi,1596,C00,French Defense: Two Knights Variation
61,resign,white,konschess,1833,pat222,1581,C41,Philidor Defense #2
209,resign,white,yahya_alsharafi,1859,pat222,1585,C41,Philidor Defense #3
89,mate,white,clemenceau,1680,pat222,1593,C41,Philidor Defense #3
104,draw,draw,pat222,1588,baaarca,1756,C00,French Defense: Knight Variation
49,resign,white,pat222,1575,vorosers,1643,C53,Italian Game: Classical Variation #2
116,mate,black,pat222,1583,chessatnight,1699,C00,French Defense #2
77,resign,white,baaarca,1797,pat222,1588,C41,Philidor Defense #3
78,resign,black,brko61,1731,pat222,1572,C30,King's Gambit
43,mate,white,mohamad_mohseniiii,1565,pat222,1584,D00,Queen's Pawn Game #2
34,resign,black,janko111,1698,pat222,1568,C23,Bishop's Opening
70,resign,black,pat222,1572,duguesclin,1828,B20,Sicilian Defense: Bowdler Attack
23,resign,white,myalcin64,1645,pat222,1568,C41,Philidor Defense
132,resign,white,travislothbrok111,1623,pat222,1578,C41,Philidor Defense #2
121,mate,white,kocinus,1657,pat222,1587,D02,Queen's Pawn Game: Symmetrical Variation
50,resign,white,stazam,1934,pat222,1590,D30,Queen's Gambit Declined
51,resign,white,travislothbrok111,1657,pat222,1600,C41,Philidor Defense #2
45,mate,white,coccia1,1668,pat222,1610,D02,Queen's Pawn Game: Anti-Torre
90,resign,black,pat222,1616,duguesclin,1776,B53,Sicilian Defense: Chekhover Variation
45,resign,white,pat222,1607,alan98,1551,B06,Modern Defense
26,resign,black,custommods,1623,pat222,1594,C41,Philidor Defense #3
19,resign,white,kasimka,2189,pat222,1595,D02,Queen's Pawn Game: Anti-Torre
70,resign,white,pat222,1581,tensplyr,1649,C41,Philidor Defense #4
27,resign,white,danolteanu2015,1710,pat222,1589,C27,Vienna Game
99,resign,white,moonlightsignpost,1853,pat222,1593,C41,Philidor Defense #3
52,mate,black,pat222,1595,waki59,2030,B06,Modern Defense
72,resign,black,pat222,1589,vitoromanelli,1728,B01,Scandinavian Defense
61,mate,white,andrian,1956,pat222,1591,D30,Queen's Gambit Declined
33,mate,white,redboa,1832,pat222,1583,D37,Queen's Gambit Declined: Three Knights Variation
85,resign,white,protey110779,1737,pat222,1590,C23,Bishop's Opening
45,mate,white,gtay98,1712,pat222,1598,C00,French Defense: Knight Variation
50,mate,black,josephelbouhessaini,1211,bartolomi,1500,C55,Italian Game: Two Knights Defense
43,mate,white,monchuchak,1834,josephelbouhessaini,1218,C40,King's Pawn Game: Busch-Gass Gambit
43,mate,white,martbryde,1742,josephelbouhessaini,1218,B00,King's Pawn Game: Nimzowitsch Defense
17,mate,white,martbryde,1742,josephelbouhessaini,1218,B00,Owen Defense
113,mate,white,shmelev_a,1500,josephelbouhessaini,1261,B00,Owen Defense
18,resign,black,josephelbouhessaini,1317,centuri,1538,B01,Scandinavian Defense
46,mate,black,josephelbouhessaini,1317,julien63000,1500,C20,King's Pawn Game: Leonardis Variation
